plane,u,v,itype,typecode,x0,y0,irot,nvertices,vx_0,vy_0,vx_1,vy_1,vx_2,vy_2,vx_3,vy_3,vx_4,vy_4,vx_5,vy_5,vx_6,vy_6,icassette,trigRate,trigLinks,dataRate_ld,dataLinks_ld,dataRate_hd,dataLinks_hd,MB,wagon,isSiPM,isEngine,nROCs,power,mrot,phi,HDorLD,hash,hash_hdld,engine_trig_fibres,engine_data_fibres,engine_ctrl_fibres,dataPp0,trigPp0,dataPp0_type,trigPp0_type,dataPp1,trigPp1,dataPp1_type,trigPp1_type,dataPp2,DAQ,rho,isHalfHDE,Local,Local_LDE,Local_HDE,Local_LDP,Remote,Remote_LR,Remote_HDEs_T,Remote_HDEs_B,Remote_HDEd,Remote_LDPs_T,Remote_LDPs_B,Remote_LDPd,Remote_HDPs_T,Remote_HDPs_B,Remote_HDPd,Local_ispowering,Local_LDE_ispowering,Local_HDE_ispowering,Local_LDP_ispowering,Remote_ispowering,Remote_LR_ispowering,Remote_HDEs_T_ispowering,Remote_HDEs_B_ispowering,Remote_HDEd_ispowering,Remote_LDPs_T_ispowering,Remote_LDPs_B_ispowering,Remote_LDPd_ispowering,Remote_HDPs_T_ispowering,Remote_HDPs_B_ispowering,Remote_HDPd_ispowering,LD_Hexaboard_ispowered,LD_Hexaboard_ispowered_by,LDE_ispowered,LDE_ispowered_by,HDE_ispowered,HDE_ispowered_by,HD_Hexaboard_ispowered,HD_Hexaboard_ispowered_by,LDP_Hexaboard_ispowered,LDP_Hexaboard_ispowered_by,HDP_Hexaboard_ispowered,HDP_Hexaboard_ispowered_by,PCB_Local,PCB_Remote,Busbar_10V,Busbar_10V_D,Busbar_1V5_1,Busbar_1V5_2,Busbar_1V5_3,Busbar_HD_DB,Power_Total,LV_Group
1,7,0,FO,ML-F3W,1177.58,2.37,0,6,1177.6,-94.4,1261.4,-46.0,1261.4,50.7,1177.6,99.2,1093.8,50.7,1093.8,-46.0,1177.6,-94.4,1,2.225,3,0.675,1,0.644,1,9,1,0,False,3,3.6,0,0.115,0,107000,107000,2,1,1,PP0(CE-)L1/C01_FO_1_2,PP0(CE-)L1/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_2,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_9,DAQ_1_6,1177.5823849310925,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0;0;0,1;7;0;1;6;0,0;0;0,0;0;0,1;3;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;7;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,DC-RHH,,,,,,,11.971739420335542,1.0
1,7,1,FO,ML-F3W,1093.76,147.55,0,6,1093.8,50.7,1177.6,99.2,1177.6,195.9,1093.8,244.4,1009.9,195.9,1009.9,99.2,1093.8,50.7,1,2.334,3,0.756,1,0.72,1,8,0,0,True,3,3.6,0,7.683,0,107010,107010,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1103.6674952629528,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1;7;1,0;0;0,0;0;0,0;0;0,0;0;0,1;3;1;1;2;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;7;1,True,1;8;1,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RHH,,,,,,,16.672499277677154,2.0
1,7,2,FO,ML-F3W,1009.93,292.73,0,6,1009.9,195.9,1093.8,244.4,1093.8,341.2,1009.9,389.5,926.1,341.2,926.1,244.4,1009.9,195.9,1,2.439,3,0.802,1,0.763,1,7,0,0,True,3,3.6,0,16.164,0,107020,107020,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1051.4986722768604,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1;7;2,0;0;0,0;0;0,0;0;0,1;5;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;7;2,True,1;8;2,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RHH,,,,,,,14.517910957116175,3.0
1,7,3,FO,ML-F3W,926.12,437.9,0,6,926.1,341.2,1009.9,389.5,1009.9,486.3,926.1,534.7,842.3,486.3,842.3,389.5,926.1,341.2,1,2.549,3,0.834,1,0.793,1,10,0,0,False,3,3.6,0,25.306,0,107030,107030,2,1,1,PP0(CE-)L1/C01_FO_1_2,PP0(CE-)L1/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_2,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_9,DAQ_1_6,1024.4289455106195,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1;7;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;7;3,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,7.854550018338116,4.0
1,7,4,FO,ML-F3W,842.3,583.09,4,6,842.3,486.3,926.1,534.7,926.1,631.5,842.3,679.9,758.5,631.5,758.5,534.7,842.3,486.3,1,2.513,3,0.834,1,0.793,1,6,1,0,False,3,3.6,0,34.693,0,107040,107040,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1024.43313012612,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,1;7;4;1;8;5,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;7;4,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,,,,,,,,12.268659045026094,5.0
1,7,5,FO,ML-F3W,758.48,728.27,4,6,758.5,631.5,842.3,679.9,842.3,776.7,758.5,825.0,674.7,776.7,674.7,679.9,758.5,631.5,1,2.412,3,0.802,1,0.763,1,5,1,0,False,3,3.6,0,43.836,0,107050,107050,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1051.508013901939,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,1;7;5;1;8;6,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;7;5,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,,,,,,,,12.16310058168664,6.0
1,7,6,FO,ML-F3W,674.66,873.45,1,6,674.7,776.7,758.5,825.0,758.5,921.9,674.7,970.2,590.8,921.9,590.8,825.0,674.7,776.7,1,2.327,3,0.757,1,0.72,1,4,0,0,True,3,3.6,0,52.317,0,107060,107060,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1103.6670775646069,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,1;7;6;1;9;8,1;4;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;7;6,True,1;8;7,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLP,DC-RHH,,,,,,,15.88452720919458,5.0
1,8,0,FOe,ML-F3W,1345.22,2.37,0,6,1345.2,-94.4,1429.0,-46.0,1429.0,50.7,1345.2,99.2,1261.4,50.7,1261.4,-46.0,1345.2,-94.4,1,1.605,2,0.616,1,0.616,1,9,1,0,False,3,3.6,0,0.101,0,108000,108000,2,1,1,PP0(CE-)L1/C01_FO_1_2,PP0(CE-)L1/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_2,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_9,DAQ_1_6,1345.2220877238078,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1;8;0,0;0;0,0;0;0,0;0;0,1;4;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;8;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RHH,BB10V-4M00-N-1,,,,,,10.247108533526948,1.0
1,8,1,FO,ML-F3W,1261.4,147.55,0,6,1261.4,50.7,1345.2,99.2,1345.2,195.9,1261.4,244.4,1177.6,195.9,1177.6,99.2,1261.4,50.7,1,1.767,2,0.593,1,0.573,1,8,1,0,False,3,3.6,0,6.672,0,108010,108010,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1270.0003789369514,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0;0;0,1;8;1;1;7;1,0;0;0,0;0;0,1;4;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;8;1,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,DC-RHH,,,,,,,11.760526259019771,2.0
1,8,2,FO,ML-F3W,1177.58,292.73,0,6,1177.6,195.9,1261.4,244.4,1261.4,341.2,1177.6,389.5,1093.8,341.2,1093.8,244.4,1177.6,195.9,1,2.141,3,0.647,1,0.619,1,7,1,0,False,3,3.6,0,13.96,0,108020,108020,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1213.4189339630398,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0;0;0,1;8;2;1;7;2,0;0;0,0;0;0,1;4;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;8;2,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,DC-RHH,,,,,,,11.882943833892725,3.0
1,8,3,FO,ML-F3W,1093.76,437.9,0,6,1093.8,341.2,1177.6,389.5,1177.6,486.3,1093.8,534.7,1009.9,486.3,1009.9,389.5,1093.8,341.2,1,2.19,3,0.677,1,0.646,1,10,0,0,True,3,3.6,0,21.819,0,108030,108030,2,1,1,PP0(CE-)L1/C01_FO_1_2,PP0(CE-)L1/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_2,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_9,DAQ_1_6,1178.1626999697453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1;8;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;8;3,True,1;9;3,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,10.68695194948998,4.0
1,8,4,FO,ML-F3W,1009.93,583.09,0,6,1009.9,486.3,1093.8,534.7,1093.8,631.5,1009.9,679.9,926.1,631.5,926.1,534.7,1009.9,486.3,1,2.187,3,0.69,1,0.658,1,11,0,0,True,3,3.6,0,30.0,0,108040,108040,2,1,1,PP0(CE-)L1/C01_FO_1_3,PP0(CE-)L1/C01_FO_2_2,C,A,PP1(CE-)5_FO_1_3,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_8,DAQ_1_5,1166.170036058207,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1;8;4,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;8;4,True,1;9;4,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,10.712842514494444,4.0
1,8,5,FO,ML-F3W,926.12,728.27,4,6,926.1,631.5,1009.9,679.9,1009.9,776.7,926.1,825.0,842.3,776.7,842.3,679.9,926.1,631.5,1,2.169,3,0.68,1,0.649,1,6,0,0,True,3,3.6,0,38.18,0,108050,108050,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1178.1661373931947,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1;8;5,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;8;5,True,1;7;4,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,7.376715731166678,5.0
1,8,6,FO,ML-F3W,842.3,873.45,4,6,842.3,776.7,926.1,825.0,926.1,921.9,842.3,970.2,758.5,921.9,758.5,825.0,842.3,776.7,1,2.144,3,0.647,1,0.62,1,5,0,0,True,3,3.6,0,46.04,0,108060,108060,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1213.4183913638362,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1;8;6,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;8;6,True,1;7;5,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,7.293516843419785,6.0
1,8,7,FO,ML-F3W,758.48,1018.63,1,6,758.5,921.9,842.3,970.2,842.3,1067.0,758.5,1115.4,674.7,1067.0,674.7,970.2,758.5,921.9,1,1.766,2,0.59,1,0.569,1,4,1,0,False,3,3.6,0,53.328,0,108070,108070,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1269.99960129915,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0;0;0,1;8;7;1;7;6,0;0;0,0;0;0,1;5;4,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;8;7,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,DC-RHH,BB10V-3MHB-N-1,,,,,,11.74298959720696,5.0
1,9,1,FOe,ML-F3W,1429.04,147.55,0,6,1429.0,50.7,1512.9,99.2,1512.9,195.9,1429.0,244.4,1345.2,195.9,1345.2,99.2,1429.0,50.7,1,1.435,2,0.463,1,0.465,1,8,1,0,False,3,3.6,0,5.895,0,109010,109010,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1436.637158123094,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1;9;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,1;5;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;9;1,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RSB,BB10V-4M00-N-1,,,,,,8.554695148446267,2.0
1,9,2,FOe,ML-F3W,1345.22,292.73,0,6,1345.2,195.9,1429.0,244.4,1429.0,341.2,1345.2,389.5,1261.4,341.2,1261.4,244.4,1345.2,195.9,1,1.54,2,0.59,1,0.59,1,7,1,0,False,3,3.6,0,12.277,0,109020,109020,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1376.7017474021015,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1;9;2,0;0;0,0;0;0,0;0;0,1;5;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;9;2,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RHH,BB10V-4M00-N-1,,,,,,10.213917183253425,3.0
1,9,3,FO,ML-F3W,1261.4,437.9,0,6,1261.4,341.2,1345.2,389.5,1345.2,486.3,1261.4,534.7,1177.6,486.3,1177.6,389.5,1261.4,341.2,1,1.646,2,0.546,1,0.536,1,10,1,0,False,3,3.6,0,19.145,0,109030,109030,2,1,1,PP0(CE-)L1/C01_FO_1_2,PP0(CE-)L1/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_2,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_9,DAQ_1_6,1335.2476811438394,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0;0;0,1;9;3;1;8;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,1;10;3;1;10;4,0;0;0,0;0;0,0;0;0,True,1;9;3,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,DC-RDW,BB10V-3MSL-N-1,,,,,,10.41292263760604,4.0
1,9,4,FO,ML-F3W,1177.58,583.09,0,6,1177.6,486.3,1261.4,534.7,1261.4,631.5,1177.6,679.9,1093.8,631.5,1093.8,534.7,1177.6,486.3,1,1.691,2,0.563,1,0.549,1,11,1,0,False,3,3.6,0,26.343,0,109040,109040,2,1,1,PP0(CE-)L1/C01_FO_1_3,PP0(CE-)L1/C01_FO_2_2,C,A,PP1(CE-)5_FO_1_3,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_8,DAQ_1_5,1314.0352371607087,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,1;9;4;1;8;4,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;9;4,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,,BB10V-2MSL-N-1,,,,,,7.916816653194628,4.0
1,9,5,FO,ML-F3W,1093.76,728.27,4,6,1093.8,631.5,1177.6,679.9,1177.6,776.7,1093.8,825.0,1009.9,776.7,1009.9,679.9,1093.8,631.5,1,1.698,2,0.563,1,0.549,1,11,0,0,False,3,3.6,0,33.657,0,109050,109050,2,1,1,PP0(CE-)L1/C01_FO_1_3,PP0(CE-)L1/C01_FO_2_2,C,A,PP1(CE-)5_FO_1_3,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_8,DAQ_1_5,1314.0350568002361,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1;9;5,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,1;10;6;1;10;5,0;0;0,0;0;0,0;0;0,True,1;9;5,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RDW,,BB10V-1D-REM,,,,,9.331015472702669,4.0
1,9,6,FO,ML-F3W,1009.93,873.45,4,6,1009.9,776.7,1093.8,825.0,1093.8,921.9,1009.9,970.2,926.1,921.9,926.1,825.0,1009.9,776.7,1,1.643,2,0.547,1,0.536,1,6,0,0,False,3,3.6,0,40.855,0,109060,109060,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1335.2428645755797,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1;9;6,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,1;10;7,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;9;6,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RST,BB10V-4MSR-M-1,,,,,,8.049735496679945,5.0
1,9,7,FOe,ML-F3W,926.12,1018.63,4,6,926.1,921.9,1009.9,970.2,1009.9,1067.0,926.1,1115.4,842.3,1067.0,842.3,970.2,926.1,921.9,1,1.545,2,0.589,1,0.589,1,5,0,0,False,3,3.6,0,47.723,0,109070,109070,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1376.7008866489482,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1;9;7,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,1;5;4,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,1;9;7,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RSB,BB10V-4M00-M-1,,,,,,8.61082622565636,6.0
1,9,8,aOeB,ML-B3W,842.3,1163.81,1,4,926.1,1115.4,758.5,1212.2,758.5,1115.4,842.3,1067.0,926.1,1115.4,0.0,0.0,0.0,0.0,1,1.292,2,0.376,1,0.376,1,4,1,0,False,3,3.6,0,54.105,0,109080,109080,2,1,1,PP0(CE-)L1/C01_FO_1_1,PP0(CE-)L1/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_1,PP1(CE-)3_FO_2_1,Ap,Ap,PPFO(CE-)X5_3,DAQ_1_2,1436.6360033425308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,1;7;6,False,0;0;0,,,,,,,,,3.46472757181043,5.0
1,10,3,dOeL,ML-L3W,1429.04,437.9,2,5,1429.135,341.075,1470.964,365.225,1387.114,510.458,1345.285,486.308,1345.183,389.485,1429.135,341.075,1512.9,389.44,1,0.997,2,0.232,1,0.232,1,10,1,0,False,2,2.4,0,17.037,0,110030,110030,2,1,1,PP0(CE-)L1/C01_FO_1_2,PP0(CE-)L1/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_2,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_9,DAQ_1_6,1494.6276230553215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,1;9;3,False,0;0;0,,,,,,,,,3.6410817182947204,4.0
1,10,4,dOeL,ML-L3W,1345.22,583.09,2,5,1345.265,486.352,1387.094,510.502,1303.244,655.735,1261.415,631.585,1261.363,534.675,1345.265,486.352,1429.08,534.63,1,1.221,2,0.381,1,0.381,1,11,1,0,False,2,2.4,0,23.434,0,110040,110040,2,1,1,PP0(CE-)L1/C01_FO_1_3,PP0(CE-)L1/C01_FO_2_2,C,A,PP1(CE-)5_FO_1_3,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_8,DAQ_1_5,1466.1551065627402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,1;9;3,False,0;0;0,,,,,,,,,3.6249764584020596,4.0
1,10,5,dOeR,ML-R3W,1261.4,728.27,5,5,1261.4,631.5,1303.3,655.6,1219.4,800.8,1177.6,776.7,1177.6,679.9,1261.4,631.5,0.0,0.0,1,1.026,2,0.226,1,0.226,1,11,1,0,False,2,2.4,0,30.0,0,110050,110050,2,1,1,PP0(CE-)L1/C01_FO_1_3,PP0(CE-)L1/C01_FO_2_2,C,A,PP1(CE-)5_FO_1_3,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_8,DAQ_1_5,1456.5394443337264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,1;9;5,False,0;0;0,,,,,,,,,3.7107393183202775,4.0
1,10,6,dOeR,ML-R3W,1177.58,873.45,5,5,1177.625,776.712,1219.454,800.862,1135.604,946.095,1093.775,921.945,1093.723,825.035,1177.625,776.712,1261.44,824.99,1,1.214,2,0.382,1,0.382,1,11,0,0,False,2,2.4,0,36.566,0,110060,110060,2,1,1,PP0(CE-)L1/C01_FO_1_3,PP0(CE-)L1/C01_FO_2_2,C,A,PP1(CE-)5_FO_1_3,PP1(CE-)3_FO_2_2,Ap,Ap,PPFO(CE-)X5_8,DAQ_1_5,1466.154684506379,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,1;9;5,False,0;0;0,,,,,,,,,3.668448199207457,4.0
